distance,mean_per_dist_bin_Temperature,std_per_dist_bin_Temperature,mean_per_dist_bin_Salinity,std_per_dist_bin_Salinity,mean_per_dist_bin_Doxy,std_per_dist_bin_Doxy,mean_per_dist_bin_Nitrate,std_per_dist_bin_Nitrate,mean_per_dist_bin_Pressure,std_per_dist_bin_Pressure,dOtot,dObgc,dObgc_std,dOmix,dOmix_std,dNtot,dNbgc,dNbgc_std,dNmix,dNmix_std,fO,fO_std,fabove,fabove_std,fbelow,fbelow_std,O2sat,O2sat_std
1000,6.805619097720599,0.3056891101985069,34.34246296805464,0.02888660450789394,252.41092178843846,8.194452047610758,21.882090425099978,1.9395024220483565,598.1841941394157,103.7176501325427,-1.4035580394424017,-1.6852221553114752,1.6262688066577655,-1.201898807654212,0.7956781231321884,1.0220904250999787,0.1750880161362574,0.1689610807547291,0.2560052839146989,0.249217012387441,0.5750000000000001,0.1305255466834136,0.225,0.0596326783217215,0.175,0.0773389851920074,296.5432104639869,-2.0654165453734947
2000,6.801637964320224,0.36662226697409517,34.346144795592934,0.03839651257093387,253.02003259019227,9.25687147663344,22.00105600192354,1.3120086623750873,564.6471664843597,106.9580810443216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025,0.05,0.025,0.05,0.025,0.05,296.5397970711121,-2.477747049294635
3000,6.933606279029407,0.330104013524489,34.36239816185129,0.03041319463502961,243.91509411494187,6.668834646364092,22.537093973338347,1.3059229086224353,618.250285956955,107.73329287271525,-8.495827673496592,-3.859507772689821,2.415022909524456,-4.874536740682212,2.071535808035333,0.6550035482383691,0.400987820539203,0.2509143552202538,0.0251944624430981,0.2125164594721787,0.6250000000000001,0.1164260457337959,0.225,0.0367394114854868,0.175,0.0854235656238815,295.6509928421347,-2.2180043454459906
4000,6.757273198225444,0.32910661764556387,34.33694572998005,0.03586041221473219,245.27250571950952,9.21116758316188,22.84321750571511,1.0791116502902598,547.951339934474,99.82227114620274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025,0.05,0.025,0.05,0.025,0.05,296.8489047524096,-2.228611884249318
5000,6.900770438178878,0.3272219782300674,34.360616027711416,0.03414413249362955,240.3044094928137,4.581150315787083,22.60601677363469,1.2080874030341313,614.5141657237185,70.45195348059359,-3.6106846221281614,-1.6852221553114752,0.7849766617975963,-2.42611145199688,0.7455096587775075,0.0689228002963417,0.1750880161362574,0.0815558754317392,0.0251944624430981,0.2308108214716004,0.8250000000000001,0.0764208234606523,0.075,0.03039090972765,0.075,0.048630675064048,295.8731244379195,-2.201696352736576
6000,6.903663207920909,0.337871787627228,34.36126840370263,0.03694064707593719,236.67646604178216,6.475278305180868,22.740034022230297,1.1621937803348128,622.1335695649694,61.17579398595063,-3.627943451031541,-1.6852221553114752,0.8633010687407963,-2.42611145199688,0.7875378064806952,0.1340172485956081,0.1750880161362574,0.089693539281183,0.0251944624430981,0.2308108214716004,0.8250000000000001,0.083263602864275,0.075,0.0296363268604925,0.075,0.0542751122104867,295.85735614672734,-2.27301625134578
7000,6.9079052874137625,0.3366502347695353,34.36246616384113,0.038394466282067045,237.2220029055485,6.870081631405068,22.52920306335333,1.0683883301048867,620.4855282513569,55.96981983085309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025,0.05,0.025,0.05,0.025,0.05,295.8251167941925,-2.264384604503846
8000,6.840339761229021,0.2748249845044071,34.35016056847436,0.018227291376450544,233.5065262023085,4.101703794397185,23.321772846568713,1.2581944931793447,607.9825427775098,41.984078153918354,-3.1699398394736704,-0.5980793466222991,0.3796182986285478,-2.42611145199688,1.2242126443426675,0.5817388243384158,0.0621381139347846,0.0394408621951739,0.4868161053862994,0.2308108214716004,0.775,0.0490897932757729,0.025,0.0320599471350828,0.175,0.0296090752650642,296.29859479170256,-1.8539940188129265
9000,6.81955592902104,0.35475398098005095,34.3430748096572,0.04610287411880876,229.06141281943283,10.391585075749028,22.962107420874425,1.2338536956173223,672.9118055555556,38.10064111585945,-4.445113382875661,-0.5980793466222991,1.0871428086891726,-1.201898807654212,1.2242126443426675,-0.3596654256942884,0.0621381139347846,0.1129499022014728,-0.2056163590285022,0.2308108214716004,0.8750000000000001,0.0425332494688913,0.125,0.05,0.025,0.0212310396708669,296.49783179862214,-2.394979584813626
10000,7.118185714285715,0.3310321625659073,34.40071428571429,0.030890193939707187,229.18714285714287,4.39371861471648,22.609,0.7827969997752563,675.1,45.68932354187667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025,0.05,0.025,0.05,0.025,0.05,294.3714949285215,-2.206093594517881
