distance,mean_per_dist_bin_Temperature,std_per_dist_bin_Temperature,mean_per_dist_bin_Salinity,std_per_dist_bin_Salinity,mean_per_dist_bin_Doxy,std_per_dist_bin_Doxy,mean_per_dist_bin_Nitrate,std_per_dist_bin_Nitrate,mean_per_dist_bin_Pressure,std_per_dist_bin_Pressure,dOtot,dObgc,dObgc_std,dOmix,dOmix_std,dNtot,dNbgc,dNbgc_std,dNmix,dNmix_std,fO,fO_std,fabove,fabove_std,fbelow,fbelow_std,O2sat,O2sat_std
500,18.266004110566147,0.2581785919152706,36.55097319301967,0.06329982789892695,202.3550173568253,10.281524235548519,4.197754589978578,1.0375068413033428,353.60959154794324,72.7770143122,-5.615273780870012,-2.2687063793233007,3.012679402708253,-3.4761304058015265,1.1232461927865451,0.4925682229436656,0.2357097536959271,0.3130054979194111,0.2274078160379136,0.1412449393715701,0.425,0.1471702474079132,0.425,0.0810296237190573,0.125,0.0786861182568847,230.63577826111333,-1.1002687945774028
1000,18.27059703612923,0.22110139583098853,36.549372894514995,0.04376062464426786,199.56618098295937,7.600675200402629,4.8607806454134845,0.8906931186775732,340.92492002660435,46.36706158733392,-2.7888363738659336,-1.323202191068491,1.0084891181103108,-1.8696567998111149,0.6205880707534123,0.6630260554349068,0.1374755523188041,0.1047788959348476,0.4494082570401484,0.1317873514013586,0.5750000000000001,0.1803823566996139,0.225,0.1179563392706346,0.225,0.0598624985962882,230.60910089604303,-0.9421183239669092
1500,18.27752134329317,0.18144161985796195,36.56487359683968,0.03152099242570131,197.08209392781478,7.54370503051059,4.571490926994997,0.9062312070351052,329.82651936033704,54.742430478495464,-2.4840870551445846,-0.1413219557499792,0.3596566198213326,-0.7986743958175064,0.4894900194777277,-0.2892897184184875,0.0146828005974003,0.037367451278146,-0.2165930659665559,0.0444000882004469,0.5750000000000001,0.1519292972130627,0.325,0.0814619612774956,0.075,0.0899982583700568,230.54712961007303,-0.7728258438323792
2000,18.286046992610764,0.15010745589072727,36.569977728083174,0.02427255311645132,194.99084727324248,5.4948181434933625,4.902520880484073,0.539344869895934,321.72021432806537,50.4324708199672,-2.091246654572302,-2.032330332259598,0.3095082834097186,-0.7986743958175064,0.4037887622093642,0.3310299534890761,0.2111512033516464,0.0321572042242364,-0.0389927131647681,0.0444000882004469,0.475,0.2935098563499534,0.325,0.1323248418021226,0.175,0.0993287500863061,230.49677038924156,-0.6391395601483083
